monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,0,0,1,20260412,20260511,637
1,1,1,1,0,0,1,20260413,20260423,705
1,1,1,1,0,0,1,20260413,20260511,460
1,1,1,1,0,0,1,20260419,20260507,470
1,1,1,1,0,0,1,20260426,20260430,710
1,1,1,1,0,0,1,20260427,20260503,789
1,1,1,1,0,0,1,20260428,20260511,597
1,1,1,1,0,0,1,20260429,20260511,999
1,1,1,1,0,0,1,20260430,20260511,151
1,1,1,1,0,0,1,20260501,20260510,482
1,1,1,1,0,0,1,20260501,20260511,936
1,1,1,1,0,0,1,20260502,20260510,230
1,1,1,1,0,0,1,20260502,20260511,390
1,1,1,1,0,0,1,20260502,20260511,996
1,1,1,1,0,0,1,20260503,20260507,576
1,1,1,1,0,1,0,20260411,20260416,235
1,1,1,1,0,1,0,20260411,20260430,18
1,1,1,1,0,1,0,20260411,20260430,184
1,1,1,1,0,1,0,20260411,20260430,788
1,1,1,1,0,1,0,20260411,20260511,620
1,1,1,1,0,1,0,20260413,20260430,548
1,1,1,1,0,1,0,20260413,20260430,691
1,1,1,1,0,1,0,20260420,20260427,447
1,1,1,1,0,1,0,20260421,20260511,659
1,1,1,1,0,1,0,20260425,20260430,1023
1,1,1,1,0,1,0,20260427,20260502,655
1,1,1,1,0,1,0,20260428,20260511,264
1,1,1,1,0,1,1,20260411,20260416,727
1,1,1,1,0,1,1,20260411,20260427,163
1,1,1,1,0,1,1,20260411,20260428,796
1,1,1,1,0,1,1,20260411,20260430,1022
1,1,1,1,0,1,1,20260411,20260430,233
1,1,1,1,0,1,1,20260411,20260430,362
1,1,1,1,0,1,1,20260411,20260430,531
1,1,1,1,0,1,1,20260411,20260430,870
1,1,1,1,0,1,1,20260411,20260502,568
1,1,1,1,0,1,1,20260411,20260506,545
1,1,1,1,0,1,1,20260412,20260427,907
1,1,1,1,0,1,1,20260413,20260427,270
1,1,1,1,0,1,1,20260414,20260430,831
1,1,1,1,0,1,1,20260417,20260430,46
1,1,1,1,0,1,1,20260423,20260505,913
1,1,1,1,0,1,1,20260425,20260430,214
1,1,1,1,0,1,1,20260425,20260507,328
1,1,1,1,0,1,1,20260426,20260503,693
1,1,1,1,0,1,1,20260427,20260511,336
1,1,1,1,0,1,1,20260428,20260507,756
1,1,1,1,0,1,1,20260428,20260511,5
1,1,1,1,0,1,1,20260502,20260503,918
1,1,1,1,0,1,1,20260502,20260507,277
1,1,1,1,0,1,1,20260502,20260511,719
1,1,1,1,0,1,1,20260502,20260511,935
1,1,1,1,0,1,1,20260504,20260511,112
1,1,1,1,1,0,0,20260411,20260417,140
1,1,1,1,1,0,0,20260411,20260417,306
1,1,1,1,1,0,0,20260411,20260421,14
1,1,1,1,1,0,0,20260411,20260424,891
1,1,1,1,1,0,0,20260411,20260428,487
1,1,1,1,1,0,0,20260411,20260501,166
1,1,1,1,1,0,0,20260411,20260511,237
1,1,1,1,1,0,0,20260411,20260511,502
1,1,1,1,1,0,0,20260411,20260511,849
1,1,1,1,1,0,0,20260412,20260511,880
1,1,1,1,1,0,0,20260413,20260417,191
1,1,1,1,1,0,0,20260413,20260417,360
1,1,1,1,1,0,0,20260413,20260417,38
1,1,1,1,1,0,0,20260413,20260417,563
1,1,1,1,1,0,0,20260413,20260422,232
1,1,1,1,1,0,0,20260413,20260423,662
1,1,1,1,1,0,0,20260413,20260424,595
1,1,1,1,1,0,0,20260413,20260427,666
1,1,1,1,1,0,0,20260413,20260430,178
1,1,1,1,1,0,0,20260413,20260430,393
1,1,1,1,1,0,0,20260413,20260430,536
1,1,1,1,1,0,0,20260413,20260430,551
1,1,1,1,1,0,0,20260413,20260430,658
1,1,1,1,1,0,0,20260413,20260430,675
1,1,1,1,1,0,0,20260413,20260430,774
1,1,1,1,1,0,0,20260413,20260430,806
1,1,1,1,1,0,0,20260413,20260430,810
1,1,1,1,1,0,0,20260413,20260430,844
1,1,1,1,1,0,0,20260413,20260430,969
1,1,1,1,1,0,0,20260413,20260501,22
1,1,1,1,1,0,0,20260413,20260506,343
1,1,1,1,1,0,0,20260413,20260507,408
1,1,1,1,1,0,0,20260413,20260508,142
1,1,1,1,1,0,0,20260413,20260508,541
1,1,1,1,1,0,0,20260413,20260508,826
1,1,1,1,1,0,0,20260413,20260508,98
1,1,1,1,1,0,0,20260413,20260511,234
1,1,1,1,1,0,0,20260413,20260511,24
1,1,1,1,1,0,0,20260413,20260511,246
1,1,1,1,1,0,0,20260413,20260511,289
1,1,1,1,1,0,0,20260413,20260511,54
1,1,1,1,1,0,0,20260413,20260511,561
1,1,1,1,1,0,0,20260413,20260511,587
1,1,1,1,1,0,0,20260413,20260511,62
1,1,1,1,1,0,0,20260413,20260511,685
1,1,1,1,1,0,0,20260413,20260511,764
1,1,1,1,1,0,0,20260413,20260511,832
1,1,1,1,1,0,0,20260413,20260511,877
1,1,1,1,1,0,0,20260413,20260511,955
1,1,1,1,1,0,0,20260414,20260421,85
1,1,1,1,1,0,0,20260415,20260425,430
1,1,1,1,1,0,0,20260415,20260430,3
1,1,1,1,1,0,0,20260417,20260424,44
1,1,1,1,1,0,0,20260417,20260430,115
1,1,1,1,1,0,0,20260417,20260511,790
1,1,1,1,1,0,0,20260419,20260430,667
1,1,1,1,1,0,0,20260419,20260511,759
1,1,1,1,1,0,0,20260420,20260424,329
1,1,1,1,1,0,0,20260420,20260424,981
1,1,1,1,1,0,0,20260420,20260427,841
1,1,1,1,1,0,0,20260420,20260429,471
1,1,1,1,1,0,0,20260420,20260430,356
1,1,1,1,1,0,0,20260420,20260430,834
1,1,1,1,1,0,0,20260420,20260508,846
1,1,1,1,1,0,0,20260420,20260511,168
1,1,1,1,1,0,0,20260420,20260511,516
1,1,1,1,1,0,0,20260420,20260511,862
1,1,1,1,1,0,0,20260421,20260511,451
1,1,1,1,1,0,0,20260421,20260511,679
1,1,1,1,1,0,0,20260421,20260511,86
1,1,1,1,1,0,0,20260422,20260430,571
1,1,1,1,1,0,0,20260423,20260430,58
1,1,1,1,1,0,0,20260423,20260511,294
1,1,1,1,1,0,0,20260424,20260430,1
1,1,1,1,1,0,0,20260424,20260511,409
1,1,1,1,1,0,0,20260424,20260511,484
1,1,1,1,1,0,0,20260424,20260511,860
1,1,1,1,1,0,0,20260427,20260501,621
1,1,1,1,1,0,0,20260427,20260503,696
1,1,1,1,1,0,0,20260427,20260511,55
1,1,1,1,1,0,0,20260428,20260511,196
1,1,1,1,1,0,0,20260428,20260511,778
1,1,1,1,1,0,0,20260429,20260511,129
1,1,1,1,1,0,0,20260501,20260507,455
1,1,1,1,1,0,0,20260501,20260509,622
1,1,1,1,1,0,0,20260501,20260511,128
1,1,1,1,1,0,0,20260501,20260511,382
1,1,1,1,1,0,0,20260501,20260511,78
1,1,1,1,1,0,0,20260501,20260511,908
1,1,1,1,1,0,0,20260504,20260508,950
1,1,1,1,1,0,0,20260504,20260511,592
1,1,1,1,1,0,0,20260505,20260510,76
1,1,1,1,1,0,0,20260508,20260511,1003
1,1,1,1,1,0,1,20260411,20260417,663
1,1,1,1,1,0,1,20260411,20260417,864
1,1,1,1,1,0,1,20260411,20260417,925
1,1,1,1,1,0,1,20260411,20260419,884
1,1,1,1,1,0,1,20260411,20260511,68
1,1,1,1,1,0,1,20260412,20260417,261
1,1,1,1,1,0,1,20260412,20260423,34
1,1,1,1,1,0,1,20260412,20260430,380
1,1,1,1,1,0,1,20260412,20260430,931
1,1,1,1,1,0,1,20260412,20260501,800
1,1,1,1,1,0,1,20260412,20260503,878
1,1,1,1,1,0,1,20260412,20260506,734
1,1,1,1,1,0,1,20260412,20260511,125
1,1,1,1,1,0,1,20260412,20260511,250
1,1,1,1,1,0,1,20260412,20260511,368
1,1,1,1,1,0,1,20260412,20260511,504
1,1,1,1,1,0,1,20260412,20260511,801
1,1,1,1,1,0,1,20260412,20260511,927
1,1,1,1,1,0,1,20260413,20260421,934
1,1,1,1,1,0,1,20260413,20260430,132
1,1,1,1,1,0,1,20260413,20260430,526
1,1,1,1,1,0,1,20260413,20260430,762
1,1,1,1,1,0,1,20260417,20260430,930
1,1,1,1,1,0,1,20260417,20260430,984
1,1,1,1,1,0,1,20260418,20260424,821
1,1,1,1,1,0,1,20260418,20260510,201
1,1,1,1,1,0,1,20260419,20260427,321
1,1,1,1,1,0,1,20260419,20260427,601
1,1,1,1,1,0,1,20260423,20260430,73
1,1,1,1,1,0,1,20260424,20260511,1005
1,1,1,1,1,0,1,20260424,20260511,493
1,1,1,1,1,0,1,20260428,20260511,758
1,1,1,1,1,0,1,20260429,20260511,866
1,1,1,1,1,0,1,20260501,20260511,671
1,1,1,1,1,0,1,20260501,20260511,808
1,1,1,1,1,0,1,20260503,20260511,466
1,1,1,1,1,1,0,20260411,20260417,815
1,1,1,1,1,1,0,20260411,20260418,215
1,1,1,1,1,1,0,20260411,20260418,74
1,1,1,1,1,1,0,20260411,20260420,598
1,1,1,1,1,1,0,20260411,20260423,581
1,1,1,1,1,1,0,20260411,20260424,952
1,1,1,1,1,1,0,20260411,20260425,200
1,1,1,1,1,1,0,20260411,20260427,854
1,1,1,1,1,1,0,20260411,20260430,344
1,1,1,1,1,1,0,20260411,20260430,920
1,1,1,1,1,1,0,20260411,20260506,1020
1,1,1,1,1,1,0,20260411,20260506,514
1,1,1,1,1,1,0,20260411,20260511,424
1,1,1,1,1,1,0,20260411,20260511,648
1,1,1,1,1,1,0,20260411,20260511,772
1,1,1,1,1,1,0,20260411,20260511,926
1,1,1,1,1,1,0,20260411,20260511,988
1,1,1,1,1,1,0,20260413,20260418,628
1,1,1,1,1,1,0,20260413,20260419,607
1,1,1,1,1,1,0,20260413,20260422,503
1,1,1,1,1,1,0,20260413,20260430,303
1,1,1,1,1,1,0,20260413,20260430,53
1,1,1,1,1,1,0,20260413,20260430,656
1,1,1,1,1,1,0,20260413,20260502,442
1,1,1,1,1,1,0,20260413,20260511,855
1,1,1,1,1,1,0,20260418,20260425,229
1,1,1,1,1,1,0,20260418,20260427,363
1,1,1,1,1,1,0,20260418,20260430,553
1,1,1,1,1,1,0,20260418,20260509,82
1,1,1,1,1,1,0,20260418,20260511,497
1,1,1,1,1,1,0,20260419,20260430,859
1,1,1,1,1,1,0,20260419,20260511,881
1,1,1,1,1,1,0,20260420,20260425,419
1,1,1,1,1,1,0,20260420,20260425,842
1,1,1,1,1,1,0,20260420,20260427,812
1,1,1,1,1,1,0,20260420,20260511,701
1,1,1,1,1,1,0,20260420,20260511,737
1,1,1,1,1,1,0,20260420,20260511,888
1,1,1,1,1,1,0,20260423,20260430,577
1,1,1,1,1,1,0,20260424,20260511,318
1,1,1,1,1,1,0,20260424,20260511,400
1,1,1,1,1,1,0,20260425,20260427,316
1,1,1,1,1,1,0,20260425,20260427,555
1,1,1,1,1,1,0,20260427,20260511,350
1,1,1,1,1,1,0,20260428,20260511,633
1,1,1,1,1,1,0,20260501,20260511,351
1,1,1,1,1,1,0,20260501,20260511,902
1,1,1,1,1,1,0,20260501,20260511,993
1,1,1,1,1,1,0,20260502,20260511,1009
1,1,1,1,1,1,0,20260504,20260511,313
1,1,1,1,1,1,0,20260509,20260510,146
1,1,1,1,1,1,1,20260411,20260417,896
1,1,1,1,1,1,1,20260411,20260418,240
1,1,1,1,1,1,1,20260411,20260419,117
1,1,1,1,1,1,1,20260411,20260423,35
1,1,1,1,1,1,1,20260411,20260424,836
1,1,1,1,1,1,1,20260411,20260426,552
1,1,1,1,1,1,1,20260411,20260426,582
1,1,1,1,1,1,1,20260411,20260426,875
1,1,1,1,1,1,1,20260411,20260427,127
1,1,1,1,1,1,1,20260411,20260427,152
1,1,1,1,1,1,1,20260411,20260427,331
1,1,1,1,1,1,1,20260411,20260427,567
1,1,1,1,1,1,1,20260411,20260428,454
1,1,1,1,1,1,1,20260411,20260428,569
1,1,1,1,1,1,1,20260411,20260429,915
1,1,1,1,1,1,1,20260411,20260430,221
1,1,1,1,1,1,1,20260411,20260430,280
1,1,1,1,1,1,1,20260411,20260430,369
1,1,1,1,1,1,1,20260411,20260430,697
1,1,1,1,1,1,1,20260411,20260430,838
1,1,1,1,1,1,1,20260411,20260501,517
1,1,1,1,1,1,1,20260411,20260502,802
1,1,1,1,1,1,1,20260411,20260503,707
1,1,1,1,1,1,1,20260411,20260503,752
1,1,1,1,1,1,1,20260411,20260506,566
1,1,1,1,1,1,1,20260411,20260506,900
1,1,1,1,1,1,1,20260411,20260507,456
1,1,1,1,1,1,1,20260411,20260508,725
1,1,1,1,1,1,1,20260411,20260510,159
1,1,1,1,1,1,1,20260411,20260511,100
1,1,1,1,1,1,1,20260411,20260511,113
1,1,1,1,1,1,1,20260411,20260511,136
1,1,1,1,1,1,1,20260411,20260511,147
1,1,1,1,1,1,1,20260411,20260511,15
1,1,1,1,1,1,1,20260411,20260511,256
1,1,1,1,1,1,1,20260411,20260511,288
1,1,1,1,1,1,1,20260411,20260511,291
1,1,1,1,1,1,1,20260411,20260511,302
1,1,1,1,1,1,1,20260411,20260511,371
1,1,1,1,1,1,1,20260411,20260511,411
1,1,1,1,1,1,1,20260411,20260511,428
1,1,1,1,1,1,1,20260411,20260511,432
1,1,1,1,1,1,1,20260411,20260511,453
1,1,1,1,1,1,1,20260411,20260511,477
1,1,1,1,1,1,1,20260411,20260511,508
1,1,1,1,1,1,1,20260411,20260511,523
1,1,1,1,1,1,1,20260411,20260511,603
1,1,1,1,1,1,1,20260411,20260511,638
1,1,1,1,1,1,1,20260411,20260511,644
1,1,1,1,1,1,1,20260411,20260511,653
1,1,1,1,1,1,1,20260411,20260511,668
1,1,1,1,1,1,1,20260411,20260511,687
1,1,1,1,1,1,1,20260411,20260511,716
1,1,1,1,1,1,1,20260411,20260511,721
1,1,1,1,1,1,1,20260411,20260511,910
1,1,1,1,1,1,1,20260411,20260511,921
1,1,1,1,1,1,1,20260411,20260511,962
1,1,1,1,1,1,1,20260411,20260511,967
1,1,1,1,1,1,1,20260411,20260511,968
1,1,1,1,1,1,1,20260411,20260511,994
1,1,1,1,1,1,1,20260412,20260418,441
1,1,1,1,1,1,1,20260412,20260419,88
1,1,1,1,1,1,1,20260412,20260425,626
1,1,1,1,1,1,1,20260412,20260427,1013
1,1,1,1,1,1,1,20260412,20260430,181
1,1,1,1,1,1,1,20260412,20260511,738
1,1,1,1,1,1,1,20260412,20260511,990
1,1,1,1,1,1,1,20260413,20260419,463
1,1,1,1,1,1,1,20260413,20260421,613
1,1,1,1,1,1,1,20260413,20260422,394
1,1,1,1,1,1,1,20260413,20260423,753
1,1,1,1,1,1,1,20260413,20260427,292
1,1,1,1,1,1,1,20260413,20260430,474
1,1,1,1,1,1,1,20260413,20260503,45
1,1,1,1,1,1,1,20260413,20260503,867
1,1,1,1,1,1,1,20260413,20260511,176
1,1,1,1,1,1,1,20260413,20260511,228
1,1,1,1,1,1,1,20260413,20260511,23
1,1,1,1,1,1,1,20260413,20260511,338
1,1,1,1,1,1,1,20260413,20260511,446
1,1,1,1,1,1,1,20260413,20260511,492
1,1,1,1,1,1,1,20260413,20260511,543
1,1,1,1,1,1,1,20260413,20260511,547
1,1,1,1,1,1,1,20260413,20260511,784
1,1,1,1,1,1,1,20260413,20260511,819
1,1,1,1,1,1,1,20260413,20260511,923
1,1,1,1,1,1,1,20260414,20260423,319
1,1,1,1,1,1,1,20260414,20260424,490
1,1,1,1,1,1,1,20260414,20260427,2
1,1,1,1,1,1,1,20260414,20260511,749
1,1,1,1,1,1,1,20260414,20260511,939
1,1,1,1,1,1,1,20260415,20260511,326
1,1,1,1,1,1,1,20260415,20260511,522
1,1,1,1,1,1,1,20260416,20260428,402
1,1,1,1,1,1,1,20260416,20260506,518
1,1,1,1,1,1,1,20260417,20260427,811
1,1,1,1,1,1,1,20260417,20260430,824
1,1,1,1,1,1,1,20260417,20260511,425
1,1,1,1,1,1,1,20260417,20260511,494
1,1,1,1,1,1,1,20260417,20260511,593
1,1,1,1,1,1,1,20260418,20260424,52
1,1,1,1,1,1,1,20260418,20260425,158
1,1,1,1,1,1,1,20260418,20260427,839
1,1,1,1,1,1,1,20260418,20260430,1021
1,1,1,1,1,1,1,20260418,20260510,265
1,1,1,1,1,1,1,20260418,20260510,590
1,1,1,1,1,1,1,20260418,20260511,141
1,1,1,1,1,1,1,20260418,20260511,195
1,1,1,1,1,1,1,20260418,20260511,26
1,1,1,1,1,1,1,20260418,20260511,308
1,1,1,1,1,1,1,20260418,20260511,739
1,1,1,1,1,1,1,20260418,20260511,8
1,1,1,1,1,1,1,20260419,20260425,314
1,1,1,1,1,1,1,20260419,20260425,629
1,1,1,1,1,1,1,20260419,20260511,911
1,1,1,1,1,1,1,20260420,20260430,227
1,1,1,1,1,1,1,20260420,20260511,325
1,1,1,1,1,1,1,20260420,20260511,83
1,1,1,1,1,1,1,20260423,20260430,945
1,1,1,1,1,1,1,20260423,20260511,1010
1,1,1,1,1,1,1,20260424,20260430,286
1,1,1,1,1,1,1,20260424,20260502,423
1,1,1,1,1,1,1,20260424,20260506,175
1,1,1,1,1,1,1,20260424,20260511,506
1,1,1,1,1,1,1,20260424,20260511,728
1,1,1,1,1,1,1,20260424,20260511,92
1,1,1,1,1,1,1,20260425,20260511,625
1,1,1,1,1,1,1,20260426,20260502,614
1,1,1,1,1,1,1,20260426,20260503,63
1,1,1,1,1,1,1,20260426,20260511,584
1,1,1,1,1,1,1,20260426,20260511,786
1,1,1,1,1,1,1,20260427,20260503,540
1,1,1,1,1,1,1,20260427,20260507,219
1,1,1,1,1,1,1,20260427,20260511,507
1,1,1,1,1,1,1,20260428,20260507,646
1,1,1,1,1,1,1,20260428,20260511,560
1,1,1,1,1,1,1,20260429,20260506,126
1,1,1,1,1,1,1,20260429,20260511,672
1,1,1,1,1,1,1,20260501,20260507,27
1,1,1,1,1,1,1,20260501,20260509,765
1,1,1,1,1,1,1,20260501,20260511,352
1,1,1,1,1,1,1,20260502,20260508,953
1,1,1,1,1,1,1,20260502,20260511,589
1,1,1,1,1,1,1,20260502,20260511,882
1,1,1,1,1,1,1,20260503,20260510,118
1,1,1,1,1,1,1,20260503,20260510,639
1,1,1,1,1,1,1,20260503,20260511,948
1,1,1,1,1,1,1,20260504,20260511,278
1,1,1,1,1,1,1,20260504,20260511,805
